run_name,metric,all_values_mean,all_values_std,all_values_min,all_values_max,all_values_count,final_values_mean,final_values_std,final_values_min,final_values_max,final_values_count,num_versions,dataset,model,num_samples,max_steps,batch_size
convex_hull_convex_hull_ModWORes_glgmlp_nsm1024_nst1024_bs128,train/loss_step,11.927922325559484,33.11708141655576,0.010028490796685219,198.29408264160156,1280,0.0629286265000701,0.02365499097706954,0.010028490796685219,0.10047389566898346,10,10,convex_hull,,1024,1024,128
convex_hull_convex_hull_ModWORes_glgmlp_nsm1024_nst1024_bs128,epoch,63.83441558441559,37.053044111523604,0.0,128.0,3080,128.0,0.0,128.0,128.0,10,10,convex_hull,,1024,1024,128
convex_hull_convex_hull_ModWORes_glgmlp_nsm1024_nst1024_bs128,train/loss_epoch,12.265652508230414,33.53456390132299,0.01655733399093151,168.2791748046875,1280,0.06632482204586268,0.02154997454614674,0.01655733399093151,0.09453526139259338,10,10,convex_hull,,1024,1024,128
convex_hull_convex_hull_ModWORes_glgmlp_nsm1024_nst1024_bs128,train/loss,12.26565253353474,33.53456413565937,0.01655733585357666,168.27915954589844,1280,0.06632482074201107,0.0215499735447242,0.01655733585357666,0.09453526139259338,10,10,convex_hull,,1024,1024,128
convex_hull_convex_hull_ModWORes_glgmlp_nsm1024_nst1024_bs128,train/epoch,63.5,36.96373135245523,0.0,127.0,1280,127.0,0.0,127.0,127.0,10,10,convex_hull,,1024,1024,128
convex_hull_convex_hull_ModWORes_glgmlp_nsm1024_nst1024_bs128,val/loss,18.83706172681322,26.124524349621062,9.67605209350586,158.24220275878906,510,11.230175495147705,1.2674872275546,9.67605209350586,13.918624877929688,10,10,convex_hull,,1024,1024,128
convex_hull_convex_hull_ModWORes_glgmlp_nsm1024_nst1024_bs128,test/loss,11.198535823822022,1.2378022662272097,9.67605209350586,13.856504440307617,10,11.198535823822022,1.2378022662272097,9.67605209350586,13.856504440307617,10,10,convex_hull,,1024,1024,128
convex_hull_convex_hull_glgmlp_SsA_nsm1024_nst1024_bs128,train/loss_step,5.2699969144692655,12.719505836870033,0.0030869459733366966,94.19994354248047,2560,0.024604707909747957,0.01666752567722459,0.0030869459733366966,0.06365875154733658,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsA_nsm1024_nst1024_bs128,epoch,63.83441558441559,37.05003594881424,0.0,128.0,6160,128.0,0.0,128.0,128.0,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsA_nsm1024_nst1024_bs128,train/loss_epoch,5.51107959160272,13.365887171220999,0.0042052119970321655,84.21084594726562,2560,0.02514349026605487,0.017365683383475092,0.0042052119970321655,0.06796745955944061,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsA_nsm1024_nst1024_bs128,train/loss,5.511079612007779,13.365887255305502,0.0042052119970321655,84.2108383178711,2560,0.025143490242771804,0.01736568365021966,0.0042052119970321655,0.06796745955944061,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsA_nsm1024_nst1024_bs128,train/epoch,63.5,36.95650834674827,0.0,127.0,2560,127.0,0.0,127.0,127.0,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsA_nsm1024_nst1024_bs128,val/loss,11.243388356881983,8.928275914964663,7.184707164764404,75.67694091796875,1020,8.7921550989151,0.7688619875881814,7.25219202041626,10.431478500366211,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsA_nsm1024_nst1024_bs128,test/loss,8.436466312408447,0.6375599925720616,7.067782402038574,9.799535751342773,20,8.436466312408447,0.6375599925720616,7.067782402038574,9.799535751342773,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsA_nsm256_nst512_bs128,train/loss_step,6.8891144466507175,17.05955404482516,0.0002094363735523075,94.14093017578125,5120,0.010588254222238903,0.00859807642038271,0.0004321424348745495,0.02672908827662468,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsA_nsm256_nst512_bs128,epoch,127.86347517730496,74.00925229752143,0.0,256.0,11280,256.0,0.0,256.0,256.0,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsA_nsm256_nst512_bs128,train/loss_epoch,6.950284526104707,17.16598031572406,0.0003022186574526131,82.29417419433594,5120,0.011114470069878734,0.009440776412760676,0.0003022186574526131,0.03357118368148804,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsA_nsm256_nst512_bs128,train/loss,6.950284508380662,17.165980248712156,0.00030221868655644357,82.2941665649414,5120,0.011114470403117593,0.009440776943564329,0.00030221868655644357,0.033571187406778336,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsA_nsm256_nst512_bs128,train/epoch,127.5,73.90748851612722,0.0,255.0,5120,255.0,0.0,255.0,255.0,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsA_nsm256_nst512_bs128,val/loss,15.611598984400432,13.321752279264041,10.277053833007812,81.91514587402344,1020,11.694674396514893,0.6570326101383722,10.277053833007812,12.961528778076172,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsA_nsm256_nst512_bs128,test/loss,11.150887727737427,0.5476254142582933,9.888276100158691,12.034911155700684,20,11.150887727737427,0.5476254142582933,9.888276100158691,12.034911155700684,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsA_nsm4096_nst2048_bs128,train/loss_step,3.7023417109851358,7.308366171959541,0.25819286704063416,77.55244445800781,1390,0.38434214890003204,0.08396526988598291,0.25819286704063416,0.6150045394897461,22,22,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsA_nsm4096_nst2048_bs128,epoch,31.488360194423127,18.48105284681385,0.0,64.0,3909,63.18181818181818,3.8376128944009875,46.0,64.0,22,22,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsA_nsm4096_nst2048_bs128,train/loss_epoch,4.152896087890048,9.346411492259914,0.24807897210121155,77.5255355834961,1390,0.35046395659446716,0.07707815835408775,0.24807897210121155,0.6290961503982544,22,22,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsA_nsm4096_nst2048_bs128,train/loss,4.152896054056908,9.346411336694572,0.24807897210121155,77.52552795410156,1390,0.3504639593037692,0.0770781477184587,0.24807897210121155,0.6290960907936096,22,22,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsA_nsm4096_nst2048_bs128,train/epoch,31.202158273381293,18.40176756005202,0.0,63.0,1390,62.18181818181818,3.8376128944009875,45.0,63.0,22,22,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsA_nsm4096_nst2048_bs128,val/loss,6.546156322267512,4.639030246592565,3.7831811904907227,63.91060256958008,1108,4.503547234968706,0.4155982407532226,3.7831811904907227,5.334962368011475,22,22,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsA_nsm4096_nst2048_bs128,test/loss,4.373016686666579,0.3670128562854913,3.7232394218444824,4.987536907196045,21,4.373016686666579,0.3670128562854913,3.7232394218444824,4.987536907196045,21,22,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsB_nsm1024_nst1024_bs128,train/loss_step,9.692351736314595,11.702607780683216,2.5482897758483887,92.40176391601562,2560,5.156348061561585,1.2904067474749703,3.3901424407958984,8.49022388458252,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsB_nsm1024_nst1024_bs128,epoch,63.83441558441559,37.05003594881424,0.0,128.0,6160,128.0,0.0,128.0,128.0,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
